rec_id,business_name,category,cuisine_type,city_metro,neighborhood,country,address,jacks_verdict,sentiment,platform,source_title,source_url,timestamp,publish_date,score_0_10,praise_strength,repeat,best_of_language,superlatives,dishes_called_out,must_order,price_mentioned,price_tier,city_cat_key,covered,notes
JDR-0237,Quality Meats,Steakhouse,Steak,New York City,,USA,,This table side prime rib was absurd,Positive,YouTube (Short),"This table side prime rib was absurd 📍Quality Meats, NYC #nyc #food #steak",https://www.youtube.com/watch?v=4tDH260rm5o,,2023-08-08,8,Medium,No,No,absurd (tableside prime rib),tableside prime rib,tableside prime rib,,$$$,New York City|Steakhouse|Steak,Yes,No transcript; venue and verdict from title only
JDR-0260,Taco Mahal,Street Food,Indian/Fusion,New York City,,USA,,Almost a life-changing bite; butter chicken sauce phenomenal.,Positive,YouTube (Short),Trying the viral butter chicken naan taco 📍Taco Mahal NYC #indianfood #nyc #taco #food,https://www.youtube.com/watch?v=qXsckE_7YPM,,2025-02-18,8,High,No,No,created the first ever naan-style Indian taco,cheesy butter chicken naan taco; tandoori chicken wings,butter chicken naan taco,,,New York City|Street Food|Indian/Fusion,Yes,Family-run; naan cooked in imported Indian clay oven. Noted stomach warning.
JDR-0264,Sea & Sea,Restaurant,Seafood,New York City,Harlem,USA,,"Most intense seasoning I've ever experienced, in a good way.",Positive,YouTube (Short),"Trying the best seafood boil in NYC PT.1 Sea & Sea, Harlem #food #seafood #nyc #seafoodboil",https://www.youtube.com/watch?v=AMzfyE5zpIE,,2024-11-15,8,High,Yes,Yes,best seafood boil in all of New York,king crab seafood boil,king crab boil,,,New York City|Restaurant|Seafood,Yes,"Seafood store and restaurant; pick your own seafood, seasoned and buttered."
JDR-0274,Montague's Gusto,Sandwich Shop,Sandwiches,New York City,,USA,,Chicken cutlet honestly scrumptious; my ideal sandwich.,Positive,YouTube (Short),Trying the most underrated sandwich shop in NYC 📍Montagu’s Gusto #food #mukbang #foodie #sandwich,https://www.youtube.com/watch?v=qc7X6Aze0sc,,2023-12-20,8,Medium,No,Yes,most underrated / best hidden gem sandwich shop in all of New York,chicken cutlet avocado chipotle mayo on focaccia; skirt steak brie sandwich,chicken cutlet sandwich,$15 sandwich,$,New York City|Sandwich Shop|Sandwiches,Yes,Title spells Montagu's Gusto.
JDR-0278,Vestry,Restaurant,Fine Dining,New York City,,USA,,Cooked the steak to absolute perfection; a master class at work.,Positive,YouTube (Short),Here’s what it’s like to eat at a back to back Michelin star winning restaurant #food       📍Vestry,https://www.youtube.com/watch?v=aiatderCdmo,,2023-04-17,8,Medium,No,No,back-to-back Michelin star winning restaurant,steak with miso mustard sauce; cheesecake shaped like Swiss cheese,steak with miso mustard sauce,,$$$$,New York City|Restaurant|Fine Dining,Yes,Two consecutive Michelin stars; portions noted as tiny.
JDR-0284,Anthony & Sons,Deli,Italian/Sandwiches,New York City,,USA,,Most loaded sandwich on the face of the Earth; the Godzilla of Italian subs.,Positive,YouTube (Short),This sandwich would run through Aaron Donald #nyc #food #sandwich,https://www.youtube.com/watch?v=6gJmLtxeSOI,,2022-09-27,8,Medium,No,No,most loaded sandwich on the face of the Earth; Godzilla of Italian subs,chicken cutlet Italian sub,chicken cutlet Italian sub,,,New York City|Deli|Italian/Sandwiches,Yes,City inferred NYC from hashtag #nyc. Anthony & Sons Bakery.
JDR-0285,,Pizza,Pizza,New York City,,USA,,The pepperoni with honey blew me away; do not sleep on the sausage.,Positive,YouTube (Short),If you know anyone with a more chiseled jaw line...contact my manager immediately,https://www.youtube.com/watch?v=Z1F-u0k3O5A,,2022-08-11,8,Medium,No,No,maybe the best pizza you've ever seen,pepperoni pizza with honey; sausage and pepperoni; the Trio,pepperoni with honey,,,New York City|Pizza|Pizza,Yes,Family-run since 1967; owner Frankie. Venue name not clearly stated (transcript 'crispy pizza' unclear); kept as real identifiable subject.
JDR-0307,Apollo Bagels,Cafe,Bagels,New York City,,United States,,Honestly delicious; the tomato bagel is actually a good concept,Positive,YouTube (Short),Trying the new most hyped up bagel in NYC PT.2📍Apollo Bagels #nyc #bagel #foodie #breakfast,https://www.youtube.com/watch?v=hHKODWeWgdo,,2024-07-02,8,Medium,Yes,Yes,the new most hyped up bagel in NYC,heirloom tomato bagel; plain with butter and jelly; whitefish bagel with cucumber and dill,heirloom tomato bagel,,,New York City|Cafe|Bagels,Yes,Very crisp bagel edge; whitefish bagel intense but good
JDR-0321,Antico Vinaio,Sandwich Shop,Italian,New York City,,United States,,Basically like going to Italy for lunch without a plane ticket,Positive,YouTube (Short),We have sorority girls to thank for this one #food #nyc #italy,https://www.youtube.com/watch?v=5Z8TyrmtjmM,,2022-11-28,8,High,Yes,No,so popular in Florence they opened a flagship in New York,Tuscan schiacciata bread; Prosciutto di Parma; Florentine sandwiches,Florentine schiacciata sandwich,,,New York City|Sandwich Shop|Italian,Yes,Florence sandwich shop's NYC flagship; ingredients imported from Italy. Inferred from context (matches Antico Vinaio)
JDR-0323,,Restaurant,Italian,New York City,West Village,United States,,That dude knows how to make a pasta; blew me away,Positive,YouTube (Short),This chef is the man #nyc #foodie #italianfood,https://www.youtube.com/watch?v=hVWlhb_3jlQ,,2022-10-07,8,High,No,No,new addition to the West Village food scene,Penelope pasta; fresh seafood plate with king crab and branzino; tableside gelato,Penelope pasta,,,New York City|Restaurant|Italian,Yes,Chef Fernando; West Village. Venue name garbled ('30') and not clearly identifiable
JDR-0335,Peter Pan Donut & Pastry Shop,Dessert,Donuts,New York City,Brooklyn,USA,,The coconut cream glazed is the best one of the day,Positive,YouTube (Short),"Trying what people say are the best donuts in NYC PT.2 📍Peter Pan, Brooklyn #donuts #food #nyc",https://www.youtube.com/watch?v=V75pgVPRK9c,,2024-12-25,8,High,Yes,Yes,best donuts in NYC (claim),"honey glaze cake donut, classic glazed with coconut cream",coconut cream glazed donut,,,New York City|Dessert|Donuts,Yes,PT.2 video
JDR-0347,,Sandwich Shop,Sandwiches,New York City,Brooklyn,USA,,I came in thinking it'd suck; I was very wrong,Positive,YouTube (Short),Trying the viral NYC chopped sandwich,https://www.youtube.com/watch?v=_P0UD3Uw-Xo,,2024-01-12,8,High,No,No,unlike any sandwich shop in the entire world,chopped turkey sandwich with Honey Frito Lay Twists,chopped custom sandwich,$12 sandwich,$,New York City|Sandwich Shop|Sandwiches,Yes,Business name not stated; pick any ingredient and they chop it in
JDR-0352,Gabriel Kreuther,Restaurant,French / Fine Dining,New York City,,USA,,What it's like to eat at Gabriel Kreuther's 2 Michelin star restaurant,Positive,YouTube (Short),This is what it’s like to eat at Gabriel Kreuther’s 2 Michelin star restaurant #food #nyc,https://www.youtube.com/watch?v=N3iugsySr80,,2023-08-02,8,Medium,No,No,2 Michelin star restaurant,,,,$$$$,New York City|Restaurant|French / Fine Dining,Yes,No transcript; details from title only
JDR-0353,FieldTrip,Restaurant,Soul Food,New York City,Harlem,USA,,This off menu gumbo would make a New Orleans grandma proud,Positive,YouTube (Short),"This off menu gumbo is 🔥🔥🔥 📍FieldTrip, NYC #food #soulfood",https://www.youtube.com/watch?v=Xoxp4Q83DNY,,2023-07-05,8,High,No,No,Chef JJ nominated nine times for James Beard award,"off-menu crispy fried fish Southern gumbo, Peri sandwich, fried chicken",off-menu crispy fried fish Southern gumbo,,,New York City|Restaurant|Soul Food,Yes,Chef JJ Johnson
JDR-0354,Leo,Restaurant,Pizza / Italian,New York City,Williamsburg,USA,,You're welcome for this one,Positive,YouTube (Short),"You’re welcome for this one 📍Leo, Williamsburg",https://www.youtube.com/watch?v=_pdCwtMzL1M,,2023-06-07,8,Medium,No,No,,,,,,New York City|Restaurant|Pizza / Italian,Yes,No transcript; venue and location from title
JDR-0356,Lobel's,Sandwich Shop,Steak Sandwich,New York City,Bronx (Yankee Stadium),USA,,Most elite steak sandwich in NYC,Positive,YouTube (Short),Most elite steak sandwich in NYC 📍Lobels Yankee stadium #steak #sandwich #yankees,https://www.youtube.com/watch?v=QGz_K45lcqk,,2023-04-27,8,Medium,No,Yes,most elite steak sandwich in NYC,steak sandwich,steak sandwich,,,New York City|Sandwich Shop|Steak Sandwich,Yes,No transcript; located at Yankee Stadium per title
JDR-0358,Compton Sandwich Shop,Sandwich Shop,Cheesesteak,New York City,,USA,,The craziest cheesesteak I've ever tried,Positive,YouTube (Short),People in Philly wish they could do this #cheesesteak #food #food,https://www.youtube.com/watch?v=SSVNMxpxyEA,,2022-11-11,8,High,No,No,craziest cheesesteak I've ever tried,truffle balsamic burrata cheesesteak,truffle balsamic burrata cheesesteak,,,New York City|Sandwich Shop|Cheesesteak,Yes,
JDR-0359,Regina's Grocery,Deli,Italian Sandwiches,New York City,Lower East Side,USA,,Elite quality of ingredients makes it one of the goats,Positive,YouTube (Short),Which house are you?? #nyc #foodie #sandwich,https://www.youtube.com/watch?v=j46T35UzGyg,,2022-10-05,8,High,No,Yes,legitimate claim to the New York sandwich throne,Italian sandwich with imported meats,Italian sandwich,,,New York City|Deli|Italian Sandwiches,Yes,Fresh baked bread from Little Italy; imported meats
JDR-0368,Bryant Park Winter Village,Market/Food Hall,Various,New York City,Midtown Manhattan,USA,,Toured the best food at the holiday market; standouts include the raclette sandwich and chicken schnitzel pita. Everything tasted good despite absurd prices.,Positive,YouTube (Short),Trying all the best food at the Bryant Park Winter Village in NYC,https://www.youtube.com/watch?v=muel2FdrBrg,,2025-12-18,8,Medium,No,No,best food at the Bryant Park Winter Village,raclette sandwich with prosciutto; surf and turf truffle cheesesteak; lobster mac and cheese cone; hot chocolate with s'mores marshmallow; chicken schnitzel pita; bao bun platter,raclette sandwich; chicken schnitzel pita,raclette sandwich $20; truffle cheesesteak $54; lobster mac cone $32; hot chocolate $13; schnitzel pita $18; bao bun platter $22,$$$,New York City|Market/Food Hall|Various,Yes,Seasonal holiday market with multiple vendors; single named venue is the Winter Village itself.
JDR-0387,Mama's Too,Pizzeria,Italian-American (Pizza),New York City,"Upper West Side, Manhattan",USA,,Called some of the best pizza in NYC.,Positive,YouTube (Short),"This is some of the best pizza in NYC 📍Mamas Too, UWS #foodie #pizza #foodshorts #nyc",https://www.youtube.com/watch?v=Nyz_n51pvq8,,2023-10-16,8,High,Yes,Yes,some of the best pizza in NYC,pizza,,,$$,New York City|Pizzeria|Italian-American (Pizza),Yes,No transcript; verdict from title. UWS = Upper West Side.
JDR-0389,Bark BBQ,Restaurant,BBQ,New York City,,USA,,"NYC's most viral BBQ. The Dominican-spiced bark on the beef rib is disturbingly good and the chicharron brisket sandwich is an insane combination, though brutal on the body.",Positive,YouTube (Short),"Trying NYC’s most viral BBQ 📍Bark, BBQ #bbq #nycfood #foodie",https://www.youtube.com/watch?v=wD4ZDg_X0Mk,,2023-08-30,8,High,Yes,No,NYC's most viral BBQ,beef rib; chicharron; chicharron brisket sandwich,chicharron brisket sandwich,,$$,New York City|Restaurant|BBQ,Yes,Dominican spice bark; chicharron pushing a foot long.
JDR-0392,Yankee Stadium,Stadium Concession,American (Burgers),New York City,The Bronx,USA,,The 99 Wagyu Smashburger is special and maybe the juiciest burger he's ever seen; stadium food usually sucks but this is unbelievable.,Positive,YouTube (Short),The 99 Wagyu Smashburger at Yankee Stadium is special 📍Yankee Stadium #food #burger #baseball,https://www.youtube.com/watch?v=Y-2VKpjfvhg,,2023-04-26,8,High,No,Yes,best Smashburger in New York,99 Wagyu Smashburger,99 Wagyu Smashburger,,$$,New York City|Stadium Concession|American (Burgers),Yes,"Only 99 burgers made per game. Subject is the specific stadium burger, not a general stadium roundup."
JDR-0393,Kured,Charcuterie Shop,Charcuterie,New York City,,USA,,A new Chipotle-style charcuterie shop blowing up. The imported Parma parmesan drizzled in aged balsamic was a life-changing bite; the Paris platter is a must.,Positive,YouTube (Short),"This charcuterie board was insane 📍Kured, NYC #food #charcuterie",https://www.youtube.com/watch?v=PCdQqog2P2M,,2023-03-22,8,High,No,No,life-changing bite,Parma parmesan with aged balsamic; Paris platter with shaved prosciutto and truffle honey,Paris platter,,$$,New York City|Charcuterie Shop|Charcuterie,Yes,Build-your-own charcuterie board concept.
JDR-0396,,Restaurant/Brasserie,American/French Brasserie,New York City,Midtown Manhattan,USA,,"A new brasserie taking over Midtown with tableside experiences and huge seafood towers. Tableside prime rib, Cajun shrimp and grits, and crab spaghetti all praised.",Positive,YouTube (Short),This table side prime rib was crazy,https://www.youtube.com/watch?v=YUuxqiYyAVA,,2022-12-10,8,High,No,No,,tableside prime rib with au jus; Cajun shrimp and grits; house-made crab spaghetti; banana flambe,tableside prime rib,,$$$,New York City|Restaurant/Brasserie|American/French Brasserie,Yes,"Venue not named in title, description, or transcript; 'new Brasserie taking over Midtown.'"
JDR-0026,Hand-pulled noodle vendor (New World Mall),Food Market,Chinese Hand-pulled Noodles,New York City,"Flushing, Queens",USA,,"Rich broth, springy noodles; beef tender for $10",Positive,YouTube (long-form),I Ate at NYC’s Biggest Asian Food Court,https://www.youtube.com/watch?v=-EWIbYsewrQ,01:50,2025-10-09,7,Medium,No,No,,Beef hand-pulled noodles in beef broth,Beef hand-pulled noodles,$10,$,New York City|Food Market|Chinese Hand-pulled Noodles,Yes,12-hour beef broth; massive $10 bowl
JDR-0028,DIY stir-fry bowl vendor (New World Mall),Food Market,Chinese Stir-fry,New York City,"Flushing, Queens",USA,,"""very spicy but extremely flavorful""; I'm a fan",Positive,YouTube (long-form),I Ate at NYC’s Biggest Asian Food Court,https://www.youtube.com/watch?v=-EWIbYsewrQ,04:18,2025-10-09,7,Medium,No,No,,Build-your-own stir-fry bowl over chili-oil rice,,$31,$$,New York City|Food Market|Chinese Stir-fry,Yes,The Chipotle of Chinese food
JDR-0032,Chinese crepe vendor (New World Mall),Food Market,Chinese Crepe (Jianbing),New York City,"Flushing, Queens",USA,,"""digging the different textures""; crispy layers",Positive,YouTube (long-form),I Ate at NYC’s Biggest Asian Food Court,https://www.youtube.com/watch?v=-EWIbYsewrQ,09:47,2025-10-09,7,Medium,No,No,,"Chinese crepe with meats, scallion, crispy wonton",,,$,New York City|Food Market|Chinese Crepe (Jianbing),Yes,Gifted unprompted
JDR-0119,Piggyback,Restaurant,Southeast Asian,New York City,,USA,,Southeast Asian food is incredible here.,Positive,YouTube (Short),"South East Asian food is incredible                                         📍Piggyback, NYC #food",https://www.youtube.com/watch?v=RmbrR0vwCb0,,2023-03-13,7,Medium,No,No,,,,,,New York City|Restaurant|Southeast Asian,Yes,No transcript; venue from title/description only.
JDR-0151,Queens Night Market,Food market / vendors,International street food,New York City,Queens,USA,,"The top vendors you need to try at the Queens Night Market, ranked; standouts include Tacos El Guero, an Indian barbecue lamb chop collab, a Trinidadian fried shark sandwich, and Brazilian barbecue.",Positive,YouTube (Short),Best vendors at the queens night market #food #nyc #foodie,https://www.youtube.com/watch?v=Iznfo6yB0zw,,2023-08-18,7,Medium,No,Yes,top vendors you need to try,Tacos El Guero tacos; Sea Bao duck bun; Indian barbecue lamb chops; Ma Ethiopian food; Afghani beef korma and biryani; Trinidadian fried shark sandwich; Mr Bocadillo Brazilian barbecue,Trinidadian fried shark sandwich,,$,New York City|Food market / vendors|International street food,Yes,The market itself is the venue (multiple vendors). Transcript says Brooklyn but title/known location is Queens; treated as Queens Night Market per title.
JDR-0154,Parm,Restaurant,Italian-American,New York City,,USA,,"A hack for Carbone's viral spicy rigatoni: Parm (same owner) makes the same pasta for half the price, with a fatter $26 chicken parm and elite chicken sandwiches not on the Carbone menu.",Positive,YouTube (Short),Carbone Spicy Rigatoni Hack      📍Parm #food #foodreels #foodreview,https://www.youtube.com/watch?v=Z7iXZe8SA5E,,2023-03-07,7,Medium,No,No,same owner making the same exact pasta for literally half the price,Spicy rigatoni; $26 chicken parm with fusilli; chicken sandwiches,Spicy rigatoni,$26 (chicken parm); $34 Carbone spicy rigatoni for comparison,$$,New York City|Restaurant|Italian-American,Yes,Parm is same owner as Carbone; positioned as a value alternative. Location tag: Parm.
